,id,title,title_original,genres,director,keywords,cast
780,55679,El resplandor,The Shining,"['Terror', 'Suspense']",['Stanley Kubrick'],"['hotel', 'montana', 'isolation', 'hotelier', 'oregon', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker', 'vision', 'snow', 'writer', 'alcoholic', 'cult film', 'snowed in', 'off season']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson']"
781,55679,El resplandor,The Shining,"['Terror', 'Suspense']",['Stanley Kubrick'],"['hotel', 'montana', 'isolation', 'hotelier', 'oregon', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker', 'vision', 'snow', 'writer', 'alcoholic', 'cult film', 'snowed in', 'off season']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson']"
782,55728,La llave del mal,The Skeleton Key,"['Drama', 'Terror', 'Misterio', 'Suspense']",['Iain Softley'],"['nurse', 'secret', 'dream', 'fight', 'kidnapping', 'new orleans', 'key', 'plantation', 'voodoo', 'party', 'lawyer', 'blood', 'violence', 'attic', 'occult']","['Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard', 'John Hurt', 'Joy Bryant']"
783,55728,The Skeleton Key,The Skeleton Key,[],[],[],[]
784,55781,The Sorcerer's Apprentice,The Sorcerer's Apprentice,[],[],[],[]
785,55781,The Sorcerer's Apprentice,The Sorcerer's Apprentice,[],[],[],[]
786,55781,The Sorcerer's Apprentice,The Sorcerer's Apprentice,[],[],[],[]
787,55865,"The Strange History of Don't Ask, Don't Tell","The Strange History of Don't Ask, Don't Tell",[],[],[],[]
788,55865,"The Strange History of Don't Ask, Don't Tell","The Strange History of Don't Ask, Don't Tell",[],[],[],[]
789,55907,The Sunset Limited,The Sunset Limited,[],[],[],[]
790,55907,The Sunset Limited,The Sunset Limited,[],[],[],[]
791,55941,The Taking,The Taking,[],[],[],[]
792,55941,The Taking,The Taking,[],[],[],[]
793,55999,The Theory of the Leisure Class,The Theory of the Leisure Class,[],[],[],[]
794,55999,The Theory of the Leisure Class,The Theory of the Leisure Class,[],[],[],[]
795,56009,The Thing,The Thing,[],[],[],[]
796,56009,The Thing,The Thing,[],[],[],[]
797,56105,The Trials of Ted Haggard,The Trials of Ted Haggard,[],[],[],[]
798,56105,The Trials of Ted Haggard,The Trials of Ted Haggard,[],[],[],[]
799,56142,The Tuskegee Airmen,The Tuskegee Airmen,[],[],[],[]
800,56142,The Tuskegee Airmen,The Tuskegee Airmen,[],[],[],[]
801,56197,The University of Sing Sing,The University of Sing Sing,[],[],[],[]
802,56197,The University of Sing Sing,The University of Sing Sing,[],[],[],[]
803,56564,There's Something Wrong with Aunt Diane,There's Something Wrong with Aunt Diane,[],[],[],[]
804,56564,There's Something Wrong with Aunt Diane,There's Something Wrong with Aunt Diane,[],[],[],[]
805,56602,Thin,Thin,[],[],[],[]
806,56602,Thin,Thin,[],[],[],[]
807,56640,This Christmas,This Christmas,[],[],[],[]
808,56640,This Christmas,This Christmas,[],[],[],[]
809,57136,Tokyo Godfathers,Tokyo Godfathers,[],[],[],[]
810,57136,Tokyo Godfathers,Tokyo Godfathers,[],[],[],[]
811,57261,Too Big to Fail,Too Big to Fail,[],[],[],[]
812,57261,Too Big to Fail,Too Big to Fail,[],[],[],[]
813,57417,Toy Story,Toy Story,[],[],[],[]
814,57417,Toy Story,Toy Story,[],[],[],[]
